-16.994 -98.056
-16.994 -98.9566
-16.994 -93.4957
-16.994 -97.7013
-16.994 -96.9841
-16.994 -101.434
-16.994 -99.2523
-16.994 -94.6794
-16.994 -95.8656
-16.988 -97.8602
-16.988 -97.8506
-16.988 -97.7973
-16.988 -97.5003
-16.988 -95.6688
-16.988 -92.2546
-16.988 -98.9058
-16.988 -93.2055
-16.988 -98.0325
-16.988 -98.7944
-16.988 -92.5261
-16.988 -98.681
-16.988 -91.5734
-16.988 -99.4053
-16.988 -95.1451
-16.988 -94.7034
-16.988 -95.828
-16.988 -90.4637
-16.988 -100.066
-16.988 -96.785
-16.988 -99.421
-16.988 -95.1917
-16.988 -94.5556
-16.988 -96.1272
-16.988 -100.42
-16.988 -97.4976
-16.988 -95.6496
-16.988 -92.4006
-16.988 -98.7873
-16.988 -92.4762
-16.988 -98.7238
-16.988 -91.9788
-16.988 -99.1186
-16.988 -94.1736
-16.988 -96.7906
-16.988 -99.4513
-16.988 -95.2802
-16.988 -94.2521
-16.988 -96.6658
-16.988 -98.9821
-16.988 -93.5895
-16.988 -97.5957
-16.988 -96.3039
-16.988 -99.5007
-16.988 -95.421
-16.988 -93.6882
-16.988 -97.4734
-16.988 -95.4776
-16.988 -93.4239
-16.988 -97.7914
-16.988 -97.4674
-16.988 -95.4331
-16.988 -93.6344
-16.988 -97.541
-16.988 -95.9475
-16.988 -102.472
-16.988 -100.786
-16.988 -98.1677
-16.988 -99.5561
-16.988 -95.5732
-16.988 -92.9067
-16.988 -98.3344
-16.988 -100.64
-16.988 -97.9074
-16.988 -98.1097
-16.988 -99.2235
-16.988 -94.5596
-16.988 -96.1192
-16.988 -100.472
-16.988 -97.5966
-16.988 -96.3094
-16.988 -99.4778
-16.988 -95.3564
-16.988 -93.9613
-16.988 -97.1077
-16.988 -91.1883
-16.988 -99.6529
-16.988 -95.8272
-16.988 -90.4781
-16.988 -100.058
-16.988 -96.7688
-16.988 -99.3384
-16.988 -94.9405
-16.988 -95.2765
-16.988 -94.2655
-16.988 -96.6437
-16.988 -98.9403
-16.988 -93.385
-16.988 -97.8359
-16.988 -97.7162
-16.988 -97.036
-16.988 -87.41
-16.988 -101.297
-16.988 -99.0242
-16.988 -93.7818
-16.988 -97.3524
-16.988 -94.5165
-16.988 -96.2018
-16.988 -99.984
-16.988 -96.6081
-16.982 -93.674
-16.982 -97.4986
-16.982 -95.6145
-16.982 -92.6855
-16.982 -98.5461
-16.982 -89.1541
-16.982 -100.678
-16.982 -97.9653
-16.982 -98.3937
-16.982 -101.083
-16.982 -98.6648
-16.982 -91.3315
-16.982 -99.5673
-16.982 -95.587
-16.982 -92.8597
-16.982 -98.3848
-16.982 -101.002
-16.982 -98.5289
-16.982 -88.4919
-16.982 -100.935
-16.982 -98.4164
-16.982 -101.307
-16.982 -99.0307
-16.982 -93.7841
-16.982 -97.3576
-16.982 -94.5095
-16.982 -96.2262
-16.982 -99.8886
-16.982 -96.3808
-16.982 -99.2358
-16.982 -94.5817
-16.982 -96.088
-16.982 -100.73
-16.982 -98.0582
-16.982 -98.9024
-16.982 -93.1543
-16.982 -98.0922
-16.982 -99.0914
-16.982 -94.0405
-16.982 -97.0022
-16.982 -101.561
-16.982 -99.4332
-16.982 -95.2099
-16.982 -94.5155
-16.982 -96.2149
-16.982 -99.9464
-16.982 -96.5118
-16.982 -98.928
-16.982 -93.2908
-16.982 -97.9473
-16.982 -98.2956
-16.982 -100.319
-16.982 -97.2896
-16.982 -93.8619
-16.982 -97.2536
-16.982 -93.4701
-16.982 -97.7454
-16.982 -97.1704
